ページUrl,ASIN,Id,投稿日,星,名前,レビュー_タイトル,レビュー,役に立った
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_13?&pageNumber=13&sortBy=recent,B0C5M5WR65,RLWHTTJTAHOG4,2023年3月22日,5つ星のうち3.0,原健一郞,できない.....楽しみにしてたのに😣 オープニングしかプレイできない⁉️ ネット環境必要?,凄く楽しみにしてたのに 何これ!? ホグワ―ツへ行くシ―ンで[続行するにはオンラインにしてパッチをダウンロードして下さい] という画面が表示されて、あれ？てなりました。 何度ロードしてやり直してもこの繰り返しなので できないのにずっとソフト持っていてもしょうがないのでもうGEOに売りに行こうと思いました。 ７０００円も払って買ったのに.....😭 買った意味ない。５月にps4版も出るからプレステ5買ったからps4版をps5でやろうかと(ps4版買ったら) 思うけど同じだったらもう諦めるしかない(笑) そのぐらいだったらもう 他のソフト買って遊んだ方がずっといいと思った。 これから買う人は注意!! パッケージ版からダウンロードしてはじめもオープニングしかプレイできへん~!!!!(泣) オープニングしかやってないけどグラフィックは凄く綺麗で良かった。だから星は３つで..本当はホグワ―ツとホグズミ―ドを探索したかった~!!!! 2023/3/23 追記: ゲームを削除して最初からやり直して何度も試したけど やっぱダメだった(笑) 結局オープニングしかプレイできなくてホグワーツレガシィのタイトルで同じ画面が出て、もう諦めて明日GEOへ買い取りに出して、他のタイトルのソフト探す。ファイルファンタジ―か 面白しろそうなソフトを。やっぱそのぐらいだったら最初から買うんじゃなかった😣 ショック...もし気になるソフトなかなから当分は 今持っているGTA5、ジャッジアイズ、Horizon Wastを、遊んでる。;,7人
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_13?&pageNumber=13&sortBy=recent,B0C5M5WR65,R31O183XQWFFNJ,2023年3月21日,5つ星のうち5.0,守山法生,面白いすごく,PS5を買った理由がこれ。;,3人
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_13?&pageNumber=13&sortBy=recent,B0C5M5WR65,R3PGGWPETL5HAY,2023年3月21日,5つ星のうち3.0,俺,佳作止まり。,"プレイを開始して数時間は、ハリーポッターの世界設定に沿った細かい作りこみに感動を覚えたものの、ストーリーやクエストは平凡そのものであった。戦闘面においては、魔法の使い分けはそこそこ面白いと感じたが、いつのまにか敵キャラが自キャラの死角に回り込んで攻撃してくることがしょっちゅうで、ストレスに感じることも多いため、総合的には中の下といったところ。
はっきり言って魔法ワールドの舞台での探索だけを楽しみたい人くらいにしかおすすめできない。GOTY筆頭とも思われていたようであったが、とんだ肩透かしであった。;",8人
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_13?&pageNumber=13&sortBy=recent,B0C5M5WR65,R24MMRD7FXWWDZ,2023年3月21日,5つ星のうち3.0,竹中半兵衛,ファン用のゲームでした,"ハリーポッターにあまり詳しくないですが面白そうなオープンワールドと思って買いましたが
求めてるゲームとは違いました。
敵の種類が10数種類しかいなくレベル上げも序盤は探索で上げるようなゲームで
多少ハクスラ要素はありますがただレベルが高い装備をつけていけば良く強いボスとかもいなかったのは残念でした;",5人
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_13?&pageNumber=13&sortBy=recent,B0C5M5WR65,R2M7STG23RBCQC,2023年3月20日,5つ星のうち4.0,あかね,素敵！！！,面白いです！！;,5人
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_14?&pageNumber=14&sortBy=recent,B0C5M5WR65,R2KW15W1VV0GOF,2023年3月20日,5つ星のうち5.0,長谷川和希,面白い作品,良き！;,2人
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_14?&pageNumber=14&sortBy=recent,B0C5M5WR65,RB9KW5QIREVRF,2023年3月19日,5つ星のうち5.0,こまちゃ,ハリポタ好きにはたまらない作品,"ホグワーツ校内やホグズミードも行けてハリポタ感満喫できました!!
バトルはゲームをやり慣れているので簡単でした٩('･ω･`)و;",4人
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_14?&pageNumber=14&sortBy=recent,B0C5M5WR65,R3GLYPVSPZPOVU,2023年3月19日,5つ星のうち5.0,あかね,ちゃんとオープンワールドです,"まだクリアしてませんが25時間ほどプレイした感想です。
ハリーポッターは4作目位まで映画を見たことあるだけのニワカですが、世界観がやっぱり素敵です。
初め、探索できるのはホグワーツ城が中心であまりフィールドは広くないのかなと思ってましたが、普通にオープンワールドゲームです。城の外もいっぱい探索要素があります。何よりグラフィックがとても綺麗で歩いたり箒で飛んでいるだけで楽しい。
街やフィールドの雰囲気は全体的に少し暗めで、何となくウィッチャー3に似ているなと感じました。
ストーリーは、ハリポタをよく知らないから若干盛り上がらない所もありますが、複雑な内容ではないのでおいてけぼりになることは無いです。
ハリーポッターに詳しくなくても、雰囲気やそもそもオープンワールドゲーム好きな方なら問題なく楽しめるかと思います！;",4人
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_14?&pageNumber=14&sortBy=recent,B0C5M5WR65,RL3UQSHSF4VUE,2023年3月18日,5つ星のうち5.0,Amazon カスタマー,おもしろい！,"ハリーポッターは昔、1作目の映画をチラッと見ただけで内容は全く覚えてなかったんですが、このゲームはハリーポッター知らなくても普通に楽しめます。
何時間もやってるのに散歩が楽しすぎてストーリーが全然進みません 笑;",2人
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_14?&pageNumber=14&sortBy=recent,B0C5M5WR65,R11TBWYK4D7QFM,2023年3月17日,5つ星のうち4.0,たけ,バグさえなければ星5なんだが,ハリーポッターはほぼ知らないけれど、十分に楽しい世界でした。戦闘やストーリーではなく、世界観を楽しむゲームだと思いますので、その点は成功していると思います。しかし、アップデート後もけっこう落ちるし、バグも少なくない。私の場合、あるクエストで戦った敵が2体、コレクションに反映されないため、トロコン出来なくなりました。けっこうなボリュームがあるので、またバグったらと思うと2周目にチャレンジできません。ほかにもトロコンできないバグがあるようです。とても残念です。;,1人
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_14?&pageNumber=14&sortBy=recent,B0C5M5WR65,R2YBRUQ5W5G8TD,2023年3月16日,5つ星のうち1.0,Anushka Wijesundara,Doesn't work and unable to return the product. Do not buy,Doesn't work and unable to return the product. Do not buy;,2人
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_14?&pageNumber=14&sortBy=recent,B0C5M5WR65,R3CMEB0AGM7ZIA,2023年3月16日,5つ星のうち5.0,HIto,ファンタジー好きにはオススメ,"ハリーポッターを見た事なくても楽しめると思います！
バトルもそんなに難しいこともなく
色々な魔法をつかえて楽しく
魔法動物もかわいいので ぜひプレイしてみてほしいです！
私はレイブンクロー推しです（笑）;",5人
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_14?&pageNumber=14&sortBy=recent,B0C5M5WR65,R2E7SCA59ZPNGQ,2023年3月15日,5つ星のうち5.0,Amazonのお客様,なんとなく買ってみたが、,結構オープンワールドのゲームは買っても序盤までやって放置する事が多いのですが、このゲームは続いてます。バトルの操作も意外と簡単で楽しい。アクションが苦手な方にもオススメです。;,6人
https://www.amazon.co.jp/Crest-Outlast-Mouthwash-Lasting-Peppermint/product-reviews/B0C5M5WR65/ref=cm_cr_getr_d_paging_btm_next_14?&pageNumber=14&sortBy=recent,B0C5M5WR65,R29JNUUD5UGCXP,2023年3月15日,5つ星のうち5.0,すっぺ,おもしろい,映画を全作見ているのでゲームの世界観に入りやすかったです。しかし画面酔い？になりやすいので少しずつ進めています。;,4人
